time,open,high,low,close,ADX
1716692400,68920.1,69150.1,68883.9,69086.5,19.03750236672389
1716696000,69086.5,69086.6,68935.4,68994,18.22649127243399
1716699600,68994,69155,68932.9,69150.7,19.02013518728318
1716703200,69150.7,69212.2,69047.9,69116,19.776505789579627
1716706800,69116,69460,69103,69348.8,24.778158464569522
1716710400,69348.8,69598.7,69092.3,69202.5,25.12649754956609
1716714000,69202.5,69282.5,69001.1,69119.5,23.268932124716645
1716717600,69119.5,69259.7,69116.1,69240.7,22.360467394832003
1716721200,69240.7,69260.1,69043.3,69160,21.025798215460863
1716724800,69160,69172.1,68960.9,69009.9,19.786754473265482
1716728400,69009.9,69163.1,68966.2,69163.1,18.681451714876083
1716732000,69163.1,69343.9,69050,69302.5,22.210930966291283
1716735600,69302.5,69424.5,68647.3,68851.2,17.989670905280605
1716739200,68851.2,68985.7,68700,68818.3,16.730872813086723
1716742800,68818.3,68920,68734,68804.1,15.948454772307537
1716746400,68804.1,68856.7,68720.8,68811,15.382428789900858
1716750000,68811,68942.7,68811,68917.5,17.16532521613164
1716753600,68917.5,68928.1,68722.8,68730,16.194315063103392
1716757200,68730,68730.1,68121,68536.1,13.715385980831892
1716760800,68536.1,68710.6,68476.6,68552,12.898515522732822
1716764400,68552,68585,68335.1,68528.6,12.071628635802547
1716768000,68528.6,68836.6,68494,68834.4,17.3776741459065
1716771600,68834.4,69349,68743.8,69102.5,26.882410402040843
1716775200,69102.5,69319.3,69043.7,69139.8,25.14083019525245
1716778800,69139.8,69249.5,68844,68899.1,22.800310190638
1716782400,68899.1,68930.5,68760.8,68768.9,21.882190697448205
1716786000,68768.9,68805.3,68311.7,68548.1,19.43122804496126
1716789600,68548.1,68648.7,68403.4,68424.6,18.332298389859055
1716793200,68424.6,68769.2,68357.9,68680.1,19.348305732426905
1716796800,68680.1,68940,68545.7,68643.9,21.4410283003737
1716800400,68643.9,68687.1,68444.1,68611.2,20.266648724610043
1716804000,68611.2,68621.3,68450,68600.1,19.457576309044182
1716807600,68600.1,68704.8,68277,68471.9,17.571017034645312
1716811200,68471.9,68680,68412,68654.7,16.492220500610014
1716814800,68654.7,69085.3,68631.1,68951.9,23.82207542325786
1716818400,68951.9,69555,68857.9,69555,30.040786386592764
1716822000,69555,70629.6,69546,70439.2,43.375590315551875
1716825600,70439.2,70737.9,70220,70220,41.34664394680968
1716829200,70220,70420,70067.5,70230.2,38.77933838424292
1716832800,70230.2,70305.8,69923.9,70030,36.159722546230356
1716836400,70030,70171.5,69090,69305.9,29.982814233168472
1716840000,69305.9,69767.6,69212.8,69685.1,27.397291786475776
1716843600,69685.1,69934.3,69623.2,69833.2,28.693454608937135
1716847200,69833.2,69843.8,69576.1,69618.9,27.43506049342588
1716850800,69618.9,69618.9,69345.8,69450,26.173927889834925
1716854400,69450,69494.8,69125,69400.8,24.52964696284953
1716858000,69400.8,69613.7,68540,68632,20.50236677367523
1716861600,68632,68867.8,68414.6,68690.9,19.07853950826359
1716865200,68690.9,68749.1,67712,68042.8,16.290476902793788
1716868800,68042.8,68122.1,67430,67800,14.742187230940758
1716872400,67800,68055.5,67654.5,68055.5,13.916871286070949
1716876000,68055.5,68088,67774.8,67977.6,13.75766722702886
1716879600,67977.6,68035.8,67661.3,67683.5,13.004575836510863
1716883200,67683.5,68267.9,67563.4,68152.5,14.99518177703611
1716886800,68152.5,68537.9,68025.4,68337,17.72880820027464
1716890400,68337,68925,68260.6,68593.3,21.45607202610689
1716894000,68593.3,68685.7,68279.1,68403.9,20.23008002113668
1716897600,68403.9,68587,68166.5,68216.3,19.019693069853748
1716901200,68216.3,68488,67670,67810.6,16.90124719252858
1716904800,67810.6,68270,67522.1,67983.4,15.230873668737976
1716908400,67983.4,68497.1,67734.4,68400,16.655004213181947
1716912000,68400,68486.9,67694.3,67716.5,15.010214835559776
1716915600,67716.5,68192.4,67652.7,67780.7,13.996603978139383
1716919200,67780.7,68010.7,67250,67889.5,12.69531566007902
1716922800,67889.5,68659.2,67877.4,68457.6,19.250037449244534
1716926400,68457.6,68597.7,68150,68367.9,18.20268468051814
1716930000,68367.9,68600,68292.6,68444.5,17.52762875993272
1716933600,68444.5,68706.3,68420,68648.1,18.259594484837898
1716937200,68648.1,68655.1,68363.8,68443.6,17.541824325207482
1716940800,68443.6,68668.4,68288.9,68538.1,16.62494842728238
1716944400,68538.1,68761.7,68344,68609.2,16.958167117065216
1716948000,68609.2,68971.7,68490.4,68727,18.758826459746786
1716951600,68727,68925,68723,68872.1,18.203406166001525
1716955200,68872.1,68989,68798,68891.7,18.65132577381605
1716958800,68891.7,68891.7,68600.5,68644.3,17.796157926910666
1716962400,68644.3,68721.3,68500,68552.5,17.152516158111315
1716966000,68552.5,68576.1,67955.5,67980,15.46347544419359
1716969600,67980,68041.1,67630.5,67898.5,14.449653753214376
1716973200,67898.5,68068.8,67699.4,67928,14.034490613574794
1716976800,67928,68057.1,67824.6,68023.8,13.488427169567734
1716980400,68023.8,68051.7,67753.9,67800,12.801375340049248
1716984000,67800,68063.6,67569,67931.1,11.732486925230933
1716987600,67931.1,68325.4,67600.5,67918.4,14.571730207279726
1716991200,67918.4,68017,67530,67661.2,13.439494592173888
1716994800,67661.2,67899,67309.4,67404.9,12.20322417685871
1716998400,67404.9,67763.1,67124.7,67593.8,11.021069345596137
1717002000,67593.8,67720,67349.9,67645.9,10.392530709759376
1717005600,67645.9,67658.7,67241.3,67425.1,9.719303833506235
1717009200,67425.1,67778.5,67234.4,67297.6,10.744507201172187
1717012800,67297.6,67527.5,67173.8,67504.3,10.152065039589825
1717016400,67504.3,67850,67355.3,67723.9,14.37264206716821
1717020000,67723.9,67885.3,67626.4,67711.4,14.342066303597521
1717023600,67711.4,67766.1,67597.9,67676,13.93806570472212
1717027200,67676,67867,67552.4,67597.7,14.911760838631428
1717030800,67597.7,67912,67483.5,67831.3,13.823078447685177
1717034400,67831.3,68239.3,67811,67980.1,18.383874242259143
1717038000,67980.1,68225,67950,68150,17.502098415388552
1717041600,68150,68455.7,68010,68198.2,20.14862728245555
1717045200,68198.2,68225,68000,68168.9,19.33653937838305
1717048800,68168.9,68218.7,67738.6,67860.3,17.697451699990438
1717052400,67860.3,68070.1,67523.7,67606.6,16.031851434521236
1717056000,67606.6,67799.4,67137,67706,14.277536209747515
1717059600,67706,67798.2,67469.9,67765.9,13.489656208959618
1717063200,67765.9,68028.2,67554.6,67951.3,16.25916278742049
1717066800,67951.3,68153,67819.9,67819.9,17.455935108235366
1717070400,67819.9,68340.8,67760.1,68157.4,18.88183110959093
1717074000,68157.4,68733.8,68052.6,68641.7,23.07169919555207
1717077600,68641.7,68855,68271.5,68400.1,22.8633493186631
1717081200,68400.1,68651.1,68180.2,68558.9,21.19502969506723
1717084800,68558.9,68761.5,68405.6,68722.9,21.745832273900184
1717088400,68722.9,69560,68710,69354.9,30.843973668289642
1717092000,69354.9,69472.4,69123,69401.9,29.214204086491748
1717095600,69401.9,69404,68451.7,68677.5,25.291652551057982
1717099200,68677.5,68687.7,68023.8,68477.8,22.975567931903196
1717102800,68477.8,68555.2,68335.3,68438,22.248807623628156
1717106400,68438,68450,68239.2,68325.2,21.545239222504957
1717110000,68325.2,68549.1,68250.2,68371.8,22.080023370225817
1717113600,68371.8,68481.3,68290,68470.9,21.400572474375622
1717117200,68470.9,68631,68303.7,68438.2,22.70642795725345
1717120800,68438.2,68740.1,68425.5,68541.3,23.336413929038855
1717124400,68541.3,68629.9,68485,68534.7,22.742827753644818
1717128000,68534.7,68650,68455.5,68518.8,21.936246938103267
1717131600,68518.8,68518.8,68277.1,68433.9,20.942286168119985
1717135200,68433.9,68455.6,68210.1,68270.1,19.95331961043269
1717138800,68270.1,68419.3,68080.1,68187.2,18.643323849183865
1717142400,68187.2,68326.9,68131,68135.1,17.91191529729248
1717146000,68135.1,68205.7,67876,67950.8,16.722823224882294
1717149600,67950.8,68365.2,67933.3,68358.9,18.45321760113367
1717153200,68358.9,68486.4,68300,68370.3,20.235719209177034
1717156800,68370.3,69077,68333.4,68644.6,28.594413258613326
1717160400,68644.6,68836,68010.8,68083.4,24.465317237429627
1717164000,68083.4,68083.4,67281.4,67527.1,21.253157810020753
1717167600,67527.1,67573.4,67200.9,67226.7,19.94342536780654
1717171200,67226.7,67379.2,66660,67220.1,17.678228528474648
1717174800,67220.1,67485.7,67169.6,67372.3,18.495212901395927
1717178400,67372.3,67464.4,67200,67443.9,17.682586214808204
1717182000,67443.9,68072.5,67371.3,67705.9,25.380242071338348
1717185600,67705.9,67827.2,67621.2,67740,24.515460048924304
1717189200,67740,67741.1,67536,67585.1,23.651386671682427
1717192800,67585.1,67687.9,67520.5,67522.5,22.940678494949655
1717196400,67522.5,67620,67246,67555.8,21.393908729693507
1717200000,67555.8,67735.6,67513.9,67668.7,22.662792591481022
1717203600,67668.7,67728.9,67456.9,67579.7,21.491025772730826
1717207200,67579.7,67766.6,67560.2,67752.8,21.36026416275269
1717210800,67752.8,67780.2,67642.6,67742.7,21.035681793814064
1717214400,67742.7,67783.8,67681.3,67704.7,20.646922186767174
1717218000,67704.7,67845,67629,67721.9,21.01536145999373
1717221600,67721.9,67767.9,67642,67725.3,20.401512761425078
1717225200,67725.3,67758.8,67600,67656,19.622942074709638
1717228800,67656,67784.8,67647.2,67744.8,19.59792248672588
1717232400,67744.8,67796,67668,67747.8,19.236674442642794
1717236000,67747.8,67797.7,67660,67660.1,18.522083633888624
1717239600,67660.1,67734.4,67660,67697.7,18.13020302263925
1717243200,67697.7,67913.5,67673.5,67747.6,21.99826440486608
1717246800,67747.6,67869.6,67740.9,67750,21.161536799410403
1717250400,67750,67900,67693,67837.5,19.85353029204389
1717254000,67837.5,67856.4,67698,67708.9,18.891268300535994
1717257600,67708.9,67761.5,67635,67722.7,18.135305380743553
1717261200,67722.7,67851,67563.9,67809.3,19.296937748799945
1717264800,67809.3,67850,67745.5,67777.8,18.64577544749416
1717268400,67777.8,67810,67707,67777.7,18.001007723320853
1717272000,67777.7,67832,67736.8,67832,18.17098129860022
1717275600,67832,67858.7,67744.8,67788.7,18.387658613988464
1717279200,67788.7,67942,67736.8,67797.7,20.02805569812313
1717282800,67797.7,67854.4,67751,67792.8,19.25615947129013
1717286400,67792.8,67940.5,67770.2,67916,21.25901278563361
1717290000,67916,67926.1,67721.1,67780.7,19.630688398974396
1717293600,67780.7,67841.9,67670,67756.5,18.360716372486927
1717297200,67756.5,67834.9,67747,67816.1,17.729114579847288
1717300800,67816.1,67873,67760.5,67873,18.459616817439226
1717304400,67873,67900.1,67746.2,67750.4,18.4064263196584
1717308000,67750.4,67866.2,67743.5,67859.1,17.46871652574516
1717311600,67859.1,67864.4,67730,67730,16.478444354842257
1717315200,67730,67830,67681.9,67769.3,15.439780155806279
1717318800,67769.3,67789.5,67403,67561.8,13.116252507170664
1717322400,67561.8,67602.6,67374.5,67556.2,11.971249360690111
1717326000,67556.2,68342.4,67510,68260,31.615653773305443
1717329600,68260,68339.4,67836.2,67955.6,27.10774669583103
1717333200,67955.6,68253.5,67801.3,68175.6,23.82072631661859
1717336800,68175.6,68498.6,68085.7,68272.6,27.606916081680218
1717340400,68272.6,68316.3,68011.5,68138,25.45139347911766
1717344000,68138,68198,67962.3,68101.2,23.89751607391706
1717347600,68101.2,68110.5,67823.5,67880,22.126113316714626
1717351200,67880,67880.1,67470,67701.9,19.86068027780798
1717354800,67701.9,67803.5,67279.7,67740.1,17.408918362713326
1717358400,67740.1,67840,67569.7,67840,17.15819283464804
1717362000,67840,67924.9,67752.2,67815.2,18.512043292205302
1717365600,67815.2,68009.5,67808.7,67940.5,19.700270468256562
1717369200,67940.5,68004,67776,67776.3,18.558623973467377
1717372800,67776.3,67892.8,67621.5,67836.8,17.275716988240973
1717376400,67836.8,68588,67828.1,68498.2,30.07986112770953
1717380000,68498.2,68824.9,68420,68435,32.64090148272323
1717383600,68435,68536,68212.2,68399.7,30.29079150811278
1717387200,68399.7,68623.4,68301,68520.2,30.062768469244766
1717390800,68520.2,68800,68461.2,68719.9,31.717958903876642
1717394400,68719.9,69259.6,68642.9,69072.7,37.206348788949725
1717398000,69072.7,69212.9,68811,68921.8,34.13485634522514
1717401600,68921.8,69375.3,68921.8,69168.1,34.28761462214701
1717405200,69168.1,69222.4,68927.8,69028.2,32.231803914377686
1717408800,69028.2,69209.3,68875.9,68931,30.036885949047555
1717412400,68931,69273.1,68868.9,69111.9,28.873156711996835
1717416000,69111.9,69856.4,69111.9,69790.8,35.769234894931884
1717419600,69790.8,70344.1,69551.1,69820,39.31622324143368
1717423200,69820,70122,68556,68804.5,30.40329632253383
1717426800,68804.5,69660,68790,69658.3,26.772148297353763
1717430400,69658.3,69759.2,68930.4,69115.6,25.156332919314426
1717434000,69115.6,69436.4,68821,69299.7,23.136861069344533
1717437600,69299.7,69488.1,69178.8,69323.3,22.869452403362498
1717441200,69323.3,69329.5,69055,69253.5,21.99410776828905
1717444800,69253.5,69547.8,69134.3,69135.5,23.79470681602628
1717448400,69135.5,69238.5,68948.6,69121.9,22.78880046977548
1717452000,69121.9,69188.1,68828.1,69077.9,21.569379097624363
1717455600,69077.9,69097.5,68749.9,68837,20.432496248703256
1717459200,68837,69132.7,68668,69041.5,18.991339385913
1717462800,69041.5,69264.6,68928.1,69257.1,20.044803192128143
1717466400,69257.1,69350,69124.6,69181.2,20.69154459959187
1717470000,69181.2,69418.4,69155,69201,20.921730925133204
1717473600,69201,69336.7,69102.2,69117.4,20.081801717232466
1717477200,69117.4,69217,68960.6,69007.8,19.175342920408127
1717480800,69007.8,69090.9,68807.6,68950.8,18.197924564520275
1717484400,68950.8,69115.7,68939.6,69061.1,18.06214491771084
1717488000,69061.1,69252.3,68875.1,68893.3,19.346035802883524
1717491600,68893.3,68935.7,68604.9,68761.5,18.13463097783458
1717495200,68761.5,69016.6,68745.9,68943.5,18.749165545482846
1717498800,68943.5,69099.5,68886.2,69004,19.603945694053593
1717502400,69004,69217.1,68882,68995.2,20.64285419725311
1717506000,68995.2,69877.2,68991.8,69564,29.2825304133062
1717509600,69564,70120.6,69338.3,69684.4,29.524775603979386
1717513200,69684.4,70544.9,69476.8,70485.9,31.185970047286457
1717516800,70485.9,71054.2,70434.5,70838,35.89628868988879
1717520400,70838,70872.7,70377.7,70590.1,33.25421982801159
1717524000,70590.1,71110,70590.1,70726,34.20637289031181
1717527600,70726,70755.9,70101,70448.1,30.976828527809023
1717531200,70448.1,70582.5,70185.3,70418.1,29.177536004730722
1717534800,70418.1,70655.5,70357.1,70630.2,28.965963291233713
1717538400,70630.2,70755.2,70522.5,70589.7,29.470116910367526
1717542000,70589.7,70642.8,70425.9,70559.3,28.433344112883933
1717545600,70559.3,70949.9,70450.1,70817.8,31.083886617269705
1717549200,70817.8,71381.9,70667.1,71016.8,34.314282823735475
1717552800,71016.8,71200,70706.1,70889,31.716882516161697
1717556400,70889,71032.1,70794.7,70986.1,30.52099847548831
1717560000,70986.1,71319.3,70879,71212.5,32.95173514097594
1717563600,71212.5,71237.8,70915,71037.2,31.225136046881754
1717567200,71037.2,71197.4,70874.2,71159.8,29.55530993543613
1717570800,71159.8,71420,71058.3,71250.1,31.49209817325548
1717574400,71250.1,71299.6,70927.5,70978,29.512380689382944
1717578000,70978,71084.1,70875,70952.2,28.430774032107784
1717581600,70952.2,70970.3,70761,70834,27.350269491734412
1717585200,70834,71137.9,70734,71005.4,28.385699267452694
1717588800,71005.4,71175.6,70681.1,70981.7,25.887220639482255
1717592400,70981.7,71210,70621,70767.8,23.260962535458372
1717596000,70767.8,71113,70406,70900.7,20.564145676855926
1717599600,70900.7,71810,70789.1,71617.4,27.851724313847328
1717603200,71617.4,71819.6,71268.1,71354.5,25.7207402587542
1717606800,71354.5,71760.1,71280,71671.3,23.892673580271932
1717610400,71671.3,71788.3,70929,71123.3,21.013867871465404
1717614000,71123.3,71426.1,70888,71300.5,19.434699964526857
1717617600,71300.5,71377.5,71168.3,71215,18.84187060903834
1717621200,71215,71236.2,71054.4,71175.1,18.318910709798207
1717624800,71175.1,71311.3,71119.5,71169.4,18.955888093597277
1717628400,71169.4,71320.1,70707.6,71140.6,17.152573302826642
1717632000,71140.6,71219.2,70971.9,71039,16.47124483093131
1717635600,71039,71230.5,70909.1,71151.8,15.603757983016868
1717639200,71151.8,71274,71124.8,71193.4,15.951416006336217
1717642800,71193.4,71221.3,71046.6,71078.7,15.451567310490134
1717646400,71078.7,71137.9,70941.2,71087,14.885963395410954
1717650000,71087,71123.6,70820.8,70946.9,14.034302149516988
1717653600,70946.9,71071.1,70826,70921.9,13.367623908393423
1717657200,70921.9,71126.9,70890,71065.5,13.847580319816696
1717660800,71065.5,71087.4,70901,70947.7,13.315950346677967
1717664400,70947.7,71194,70947.7,71018.9,14.868147031261177
1717668000,71018.9,71074.1,70922.5,71041.7,14.374572599897975
1717671600,71041.7,71244.9,70974.7,71221.2,17.30004836445521
1717675200,71221.2,71499,71094,71239,21.306446990254486
1717678800,71239,71577.2,71039.5,71150.1,20.54933877771552
1717682400,71150.1,71550,71045.4,71500.7,18.460726252662685
1717686000,71500.7,71699.9,71276.1,71336,19.884366417822967
1717689600,71336,71420.8,70850.3,70971.1,17.72143927401291
1717693200,70971.1,71260.4,70808.5,71136.9,16.216691326399935
1717696800,71136.9,71194.2,70890,71111.9,15.276349189173818
1717700400,71111.9,71118.8,70467.6,70508,13.475020568123291
1717704000,70508,70791.1,70144.1,70770,11.965377276570976
1717707600,70770,70925.2,70703.5,70781.9,13.891723063090692
1717711200,70781.9,70931.9,70700,70931.9,13.420734872172307
1717714800,70931.9,71030,70772,70835.8,14.621002556647197
1717718400,70835.8,70933.9,70778.6,70929.9,14.172783727845035
1717722000,70929.9,70956,70661.3,70875,13.337234406131321
1717725600,70875,70910.4,70701.3,70862.9,12.762317529986307
1717729200,70862.9,71049.9,70772.3,71021.3,14.938673825079874
1717732800,71021.3,71309.2,71021.3,71253.1,19.513114516197625
1717736400,71253.1,71478.6,71193,71341.8,21.94398279379807
1717740000,71341.8,71400,71216,71315,21.05189581048951
1717743600,71315,71349.9,71106.5,71152.8,19.89945064621208
1717747200,71152.8,71233.9,71081.4,71158.5,19.19060499787148
1717750800,71158.5,71364.1,71094.4,71338.6,21.03847660876196
1717754400,71338.6,71499.7,71233.8,71411.6,22.93162990119907
1717758000,71411.6,71774.9,71344,71769.6,26.997665337494254
1717761600,71769.6,72169,70668,71264.5,19.66868210279862
1717765200,71264.5,71731.1,71076.6,71584.5,17.444866327526075
1717768800,71584.5,71597.5,71210.7,71461.4,16.273818804742167
1717772400,71461.4,71461.5,70904.3,71146.9,14.738913236027939
1717776000,71146.9,71244.2,70801.1,70910.3,13.63737801020594
1717779600,70910.3,70910.3,69812.5,69839.9,11.370106111817066
1717783200,69839.9,69921.9,68336.7,69200.7,9.034402713410657
1717786800,69200.7,69490,68820,69316,8.261886144355891
1717790400,69316,69383.7,69028,69359.4,7.876805047629404
1717794000,69359.4,69431,69253.5,69300,8.335492967043292
1717797600,69300,69598.9,69231.3,69545,10.265274053826628
1717801200,69545,69545.1,69367.7,69389.9,9.99676083111893
1717804800,69389.9,69540,69333.3,69457.8,9.679073099955891
1717808400,69457.8,69525.8,69336.2,69514.6,9.384472552638748
1717812000,69514.6,69514.7,69435.5,69481.8,9.257714633515937
1717815600,69481.8,69580,69461.7,69480.8,10.234668851019832
1717819200,69480.8,69500,69301.4,69355.6,9.85575247667863
1717822800,69355.6,69382.5,69265.2,69352.2,9.628998889760268
1717826400,69352.2,69448.9,69334.4,69373.5,10.771047350983325
1717830000,69373.5,69609.6,69373.4,69609,13.62545849913918
1717833600,69609,69610.5,69412.2,69468.2,13.057452565874103
1717837200,69468.2,69532,69408.7,69482.2,12.69098569832655
1717840800,69482.2,69541.5,69385.7,69497.1,12.224129363183614
1717844400,69497.1,69554.1,69344.6,69392.4,11.605875192114718
1717848000,69392.4,69467.3,69299,69385.5,11.119341458991038
1717851600,69385.5,69469.4,69204,69459.8,10.38033550484743
1717855200,69459.8,69499.8,69337,69498.4,10.729115765015038
1717858800,69498.4,69529.6,69442.8,69452.7,11.285653510363232
1717862400,69452.7,69505.5,69334.5,69416,10.747976985718052
1717866000,69416,69506.7,69360.9,69478.8,10.331996387941414
1717869600,69478.8,69520,69458,69480,10.541406364504294
1717873200,69480,69526.6,69451.1,69482.2,10.287338045062256
1717876800,69482.2,69504.1,69341,69395,9.741136074849642
1717880400,69395,69457,69342.9,69414.1,9.366471498166913
1717884000,69414.1,69430.9,69298.1,69358,8.935688874702626
1717887600,69358,69367,69313,69326,8.759275815646406
1717891200,69326,69364.3,69270,69294,8.445701115071836
1717894800,69294,69365,69261,69300,8.101247273478785
1717898400,69300,69327.1,69170,69204.3,7.597194401926853
1717902000,69204.3,69321.4,69157.1,69290,7.09967637722014
1717905600,69290,69342.4,69271.5,69334.9,7.764777842065576
1717909200,69334.9,69389.6,69257.2,69300,9.328156952221311
1717912800,69300,69420,69292,69406.1,10.123558406528256
1717916400,69406.1,69459.3,69291.5,69320.3,11.084126606361208
1717920000,69320.3,69380.3,69299.9,69374.9,10.685813139682608
1717923600,69374.9,69420,69359,69385.7,12.237421636957997
1717927200,69385.7,69401,69333,69367.3,11.832244572950493
1717930800,69367.3,69409.3,69340.4,69385.2,11.839713442162953
1717934400,69385.2,69780,69372.3,69711.8,26.217582555203286
1717938000,69711.8,69792.5,69275.1,69471.4,20.999799407163508
1717941600,69471.4,69572.9,69240,69498.1,18.4548664677804
1717945200,69498.1,69590.4,69426.5,69515.3,17.985283811007776
1717948800,69515.3,69652.4,69497.2,69626.5,19.259107448860185
1717952400,69626.5,69718.6,69570.4,69665.2,20.689335155369207
1717956000,69665.2,69862,69609,69745.6,24.064359535768116
1717959600,69745.6,69864.7,69650.1,69704,22.264901842497913
1717963200,69704,69734.7,69577.1,69689.1,20.95713106611274
1717966800,69689.1,69829.5,69603,69750.2,22.698562951260595
1717970400,69750.2,69795.3,69609.9,69640,21.14525329940779
1717974000,69640,69693.2,69600,69642.3,20.389873988536475
1717977600,69642.3,69659.7,69421,69568.9,18.561034609985732
1717981200,69568.9,69687.4,69508,69628.2,18.349817893053892
1717984800,69628.2,69808.4,69609.1,69718,21.523159163168316
1717988400,69718,69768.6,69575.9,69622,19.965831838694225
1717992000,69622,69686.3,69514.1,69680.7,18.666072488672622
1717995600,69680.7,69680.7,69523.8,69568.6,17.545316112244375
1717999200,69568.6,69613.8,69330,69436.1,15.708115857053544
1718002800,69436.1,69521.2,69256.4,69302.4,14.212699437881684
1718006400,69302.4,69512.1,69296.9,69402.1,13.119581548247965
1718010000,69402.1,69481.7,69168.4,69455.4,11.707796998325426
1718013600,69455.4,69488,69371.9,69452.1,11.449152584695069
1718017200,69452.1,69569.4,69354.8,69489,13.4552954340095
1718020800,69489,69539.9,69339.3,69379.9,12.501896211730678
1718024400,69379.9,69538.7,69234.6,69421.4,11.20564656610406
1718028000,69421.4,69685.1,69305.8,69682.2,14.55419456762167
1718031600,69682.2,70180.6,69613.4,70044.9,26.52954228247637
1718035200,70044.9,70100,69715.8,69970,23.687366415685517
1718038800,69970,70076.6,69750.4,70032.1,21.574051665035913
1718042400,70032.1,70126.1,69715.1,69860.4,20.544929756992982
1718046000,69860.4,69860.5,69385,69498.1,18.108578027679194
1718049600,69498.1,69678.9,69324,69616.6,16.532711025022348
1718053200,69616.6,69688.9,69527,69584,16.108116838019757
1718056800,69584,69594.7,69403,69492.1,15.30781696862085
1718060400,69492.1,69557.7,69383.6,69516,14.59844205348629
1718064000,69516,69570,69381,69399.4,14.18265338829647
1718067600,69399.4,69518.1,68457.9,68705.5,10.822640769558362
1718071200,68705.5,68912.4,67857.8,68223.9,8.631966465552482
1718074800,68223.9,68477.5,68144,68444,8.075298883214668
1718078400,68444,68444.2,67601.4,68004.1,6.869618540223919
1718082000,68004.1,68045,67635.2,67891.7,6.371484397955828
1718085600,67891.7,67960,67301.7,67674.9,5.661306808491175
1718089200,67674.9,67819.7,67490.6,67539.4,5.340811065820003
1718092800,67539.4,67621.7,67224.2,67502.1,4.974500860910214
1718096400,67502.1,67648.6,66844.1,67069.9,4.327567882357948
1718100000,67069.9,67258,66700.1,66944,3.944467039071399
1718103600,66944,67093.7,66742.5,66882.1,3.7211464277051878
1718107200,66882.1,67178,66787.3,67009.7,4.855333567780767
1718110800,67009.7,67272.2,66550,66803.4,4.3103050772861495
1718114400,66803.4,67077.4,66762,66821.1,4.094155989597023
1718118000,66821.1,67051.7,65931.6,66218.9,3.435300815432747
1718121600,66218.9,66726,66142.1,66469.2,3.150662223355823
1718125200,66469.2,66781.6,66142,66746.3,3.6441437741135636
1718128800,66746.3,67200,66630.3,67102.2,9.136455047723056
1718132400,67102.2,67547.8,67051.6,67383.6,13.326306354298609
1718136000,67383.6,67469,67136,67258.3,12.69562967085283
1718139600,67258.3,67379.1,67160.3,67377.5,12.284258643204947
1718143200,67377.5,67539.3,67271.6,67320.9,14.231589404883032
1718146800,67320.9,67538.3,67263.2,67276.3,13.614651006187833
1718150400,67276.3,67398,67125.8,67155.2,13.013524941781405
1718154000,67155.2,67212.7,66859.4,67138.6,12.25706532811462
1718157600,67138.6,67571.8,67091.5,67377.7,17.15952477344089
1718161200,67377.7,67463.1,67292,67386.5,16.65830699374443
1718164800,67386.5,67592.2,67367.1,67463.8,18.275458464393456
1718168400,67463.8,67485.4,67151.1,67200,17.18333072679259
1718172000,67200,67340,67199.9,67241.3,16.73205610495192
1718175600,67241.3,67447.4,67200.5,67410,18.002870544021334
1718179200,67410,67499.1,67337,67361.8,18.45401829986105
1718182800,67361.8,67769.8,67317.8,67703.5,22.135991671397637
1718186400,67703.5,68030,67703.4,67961.9,25.856943972930985
1718190000,67961.9,67987.6,67678.4,67747.1,24.257432285001673
1718193600,67747.1,69462.5,67704.7,69298,40.642458449820396
1718197200,69298,69627,69020.9,69278.8,39.392736232351986
1718200800,69278.8,69982.1,69250,69938.1,40.37189729695075
1718204400,69938.1,70000,69503.6,69712.8,37.69677018325142
1718208000,69712.8,69779.9,69266.9,69590.1,34.872825243665005
1718211600,69590.1,69855,69461.8,69779.9,33.95429416953786
1718215200,69779.9,69790.4,68550,68791.8,28.346324621623033
1718218800,68791.8,69218.4,67228,67522.2,22.05230357323878
1718222400,67522.2,68265,67420.4,68076.7,20.0208396276634
1718226000,68076.7,68660.1,68069.6,68504.1,23.062086285396756
1718229600,68504.1,68510,68246.7,68324.7,22.36549363889797
1718233200,68324.7,68324.7,68100,68240.9,21.761400326454062
1718236800,68240.9,68376.3,67978.8,68294.8,20.696424832780814
1718240400,68294.8,68340.9,67850,67955.2,19.431677827550455
1718244000,67955.2,68148,67650,67708,18.21556998661574
1718247600,67708,67820,66937.7,67442,16.272503022533087
1718251200,67442,67681.4,67290,67297.2,15.483457301733928
1718254800,67297.2,67631,67286.7,67555.3,14.803452907411241
1718258400,67555.3,67566.6,67268.4,67490.3,14.220911872156412
1718262000,67490.3,67714,67375,67707.7,15.565776706355985
1718265600,67707.7,67732.6,67487,67544.9,15.289082857775533
1718269200,67544.9,67557.2,67152.6,67398.9,14.404385920253286
1718272800,67398.9,67942.8,67194.9,67782.2,18.242023810098264
1718276400,67782.2,67922.4,67618.3,67707,17.452645251526384
1718280000,67707,68500,67420,67729.1,22.56877304424844
1718283600,67729.1,68249.4,67500.5,67576.1,20.404996391014592
1718287200,67576.1,67724.9,67112.8,67344.7,18.817038482056947
1718290800,67344.7,67511.6,66313.9,66433.1,16.166003354604914
1718294400,66433.1,66992.7,66225.9,66950.1,14.734722360393404
1718298000,66950.1,67038.9,66598.8,66885.7,14.514882217779459
1718301600,66885.7,66950.9,66661.5,66838.5,14.000469284183843
